"id","latitude","longitude","Label"
"AOR","6.1944","100.4008","Alor Setar"
"PCR","6.1875","-67.4967","Puerto Carreno"
"KBR","6.1661","102.2925","Kota Bharu"
"LFW","6.1658","1.2542","Lome"
"MDE","6.1644","-75.4231","Medellin Jose Maria Cordova Intl"
"EJT","6.1333","171.9167","XXX"
"GES","6.1075","125.2328","General Santos                          "
"MIJ","6.0833","171.7500","XXX"
"ZVE","6.0833","-58.1333","XXX"
"HIL","6.0775","44.7639","  Shilabo"
"JOL","6.0542","121.0083","Jolo"
"AMH","6.0394","37.5905","Arba Minch                              "
"NNL","59.9802","-154.8392","Nondalton"
"KKH","59.9608","-162.8812","Kongiganak                              "
"GDX","59.91","150.7183","Magadan                                 "
"QYX","59.9008","17.5958","UPPSALA"
"LSI","59.8789","-1.2956","Shetland Islands Sumburgh Apt"
"KWK","59.8367","-163.1403","Kwigillingok                            "
"LED","59.8","30.2650","St Petersburg Pulkovo Apt               "
"SRP","59.7928","5.3397","Stord"
"PDB","59.7896","-154.1238","Pedro Bay"
"KWN","59.7551","-161.8454","Quinhagak"
"ILI","59.7544","-154.9110","Iliamna"
"KGK","59.7266","-157.2595","Koliganek"
"ARN","59.6519","17.9186","Stockholm Arlanda Apt"
"HOM","59.6456","-151.4766","Homer"
"VST","59.5894","16.6336","Stockholm Vasteras Apt"
"NTB","59.5655","9.2123","NOTODDEN"
"YBE","59.5617","-108.4786","URANIUM CITY"
"YAK","59.5033","-139.6602","Yakutat"
"SGY","59.46","-135.3157","Skagway"
"KNW","59.4515","-157.3732","New Stuyahok"
"CHE","59.4467","24.7528","Tallinn Heliport"
"KSD","59.4447","13.3375","Karlstad"
"SOV","59.4424","-151.7041","Seldovia"
"KNK","59.4331","-154.8037","Kakhonak                                "
"TLL","59.4133","24.8325","Tallinn"
"RYG","59.3788","10.7855","Oslo Moss-Rygge Airport                 "
"NRL","59.3683","-2.4333","North Ronaldsay                         "
"KEK","59.3568","-157.4711","Ekwok                                   "
"BMA","59.3544","17.9422","Stockholm Bromma Apt"
"EKT","59.3522","16.7083","ESKILSTUNA"
"KEB","59.3521","-151.9252","Nanwalek                                "
"PPW","59.3517","-2.9003","Papa Westray"
"WRY","59.35","-2.9330","Westray"
"PGM","59.3483","-151.8315","Port Graham"
"KSK","59.3444","14.4947","KARLSKOGA"
"HAU","59.3432","5.2125","Haugesund"
"ZFD","59.3336","-107.1822","FOND-DU-LAC"
"YPJ","59.2967","-69.6000","Aupaluk"
"WKK","59.2826","-158.6177","Aleknagik"
"VGD","59.2817","39.9467","VOLOGDA"
"CEE","59.2733","38.0400","Cherepovets"
"NDY","59.2503","-2.5767","Sanday"
"YSF","59.2503","-105.8414","STONY RAPIDS"
"HNS","59.2438","-135.5235","Haines"
"ORB","59.2281","15.0400","Orebro"
"EOI","59.1914","-2.7739","Eday"
"TRF","59.1867","10.2586","Oslo Sandefjord-Torp Arpt               "
"SOY","59.1581","-2.6414","Stronsay"
"KLL","59.1281","-156.8586","Levelock"
"GNU","59.1174","-161.5774","Goodnews Bay"
"TWA","59.0756","-160.2730","Twin Hills"
"TOG","59.0536","-160.3969","Togiak"
"DLG","59.0446","-158.5054","Dillingham"
"PTU","59.0114","-161.8197","Platinum"
"KDL","58.9908","22.8308","Kardla"
"KMO","58.9902","-159.0499","Manokotak"
"KOI","58.9578","-2.9050","Kirkwall"
"PCA","58.9065","-157.7141","  Portage Creek"
"SVG","58.8768","5.6378","Stavanger"
"YYE","58.8369","-122.5969","Fort Nelson                             "
"CLP","58.8337","-158.5294","Clarks Point"
"KKU","58.8112","-158.5588","Ekuk"
"NYO","58.7886","16.9036","Stockholm Skavsta Airport               "
"YPY","58.7672","-111.1172","Fort Chipewyan                          "
"YYQ","58.7372","-94.0572","Churchill Airport"
"XGR","58.7117","-65.9933","Kangiqsualujjuaq                        "
"XTL","58.7061","-98.5122","TADOULE LAKE"
"WSN","58.7021","-157.0026","South Naknek"
"AKN","58.6768","-156.6492","King Salmon"
"YTQ","58.6678","-69.9558","Tasiujuaq"
"EHM","58.6465","-162.0628","CAPE NEWENHAM"
"NVR","58.6267","31.3833","KRETCHEVITSY"
"YOJ","58.6214","-117.1647","High Level"
"XLB","58.6175","-101.4689","LAC BROCHET"
"ADH","58.6","125.4000","Aldan"
"NRK","58.5861","16.2464","Norrkoping"
"RBH","58.55","-155.8000","Brooks Lodge"
"KVX","58.5033","49.3483","Kirov"
"YOP","58.4914","-119.4083","Rainbow Lake"
"KPR","58.4901","-152.5822","Port Williams                           "
"EIE","58.4742","92.1125","  Yeniseysk"
"YPH","58.4717","-78.0772","Inukjuak                                "
"LDK","58.4653","13.1744","LIDKOPING"
"WIC","58.4589","-3.0931","Wick"
"KVB","58.4561","13.9728","SKOEVDE"
"GST","58.4243","-135.7073","Gustavus Apt"
"YDL","58.4222","-130.0322","DEASE LAKE"
"EXI","58.4205","-135.4490","Excursion Inlet"
"LPI","58.4064","15.6797","Linkoping"
"THN","58.3181","12.3450","Trollhattan/Vanersborg"
"TAY","58.3075","26.6906","Tartu"
"BSZ","58.2336","-157.3503","Bartletts"
"URE","58.23","22.5094","Kuressaare"
"CFA","58.22","-157.5000","Coffee Point"
"SYY","58.2139","-6.3308","Stornoway"
"KRS","58.2039","8.0850","Kristiansand Kjevik Airport             "
"ELV","58.1952","-136.3474","Elfin Cove"
"KKB","58.1909","-152.3705","Kitoi Bay"
"EGX","58.1855","-157.3754","Egegik"
"SYB","58.1667","-152.5000","Seal Bay"
"UIK","58.1333","102.5533","UST-ILIMSK"
"ZWL","58.1069","-103.1722","WOLLASTON LAKE"
"FAN","58.1003","6.6250","FARSUND/LISTA"
"HNH","58.0961","-135.4097","Hoonah                                  "
"YVP","58.0961","-68.4269","Kuujjuaq"
"PEC","57.9552","-136.2363","Pelican"
"KPY","57.9301","-153.0406","Port Bailey"
"KOZ","57.9229","-152.5005","Ouzinkie"
"PEE","57.9167","56.0267","Perm"
"YBT","57.8894","-101.6792","BROCHET"
"ORI","57.8854","-152.8461","Port Lions"
"UGI","57.8833","-153.5000","Uganik"
"ODO","57.8629","114.2272","Bodaybo"
"KMW","57.7986","41.0188","KOSTROMA SOKERINO"
"TKE","57.7797","-135.2184","Tenakee"
"GSE","57.7756","11.8706","Goteborg City Apt                       "
"KCK","57.7725","108.0589","Kirensk"
"KWP","57.7701","-153.5489","West Point"
"JKG","57.7583","14.0692","Jonkoping                               "
"ADQ","57.75","-152.4939","Kodiak Apt"
"VBY","57.6628","18.3461","Visby"
"BIC","57.66","-157.5800","Big Creek"
"GOT","57.66","12.2911","Goteborg Landvetter Apt"
"FSS","57.65","-3.5517","KINLOSS"
"PIP","57.5804","-157.5720","Pilot Point Airport"
"KYK","57.5661","-154.4539","Karluk"
"IAR","57.56","40.1567","Yaroslavl"
"KZB","57.55","-153.7500","Zachar Bay"
"INV","57.5425","-4.0475","Inverness                               "
"KLN","57.53","-154.0000","Larsen Bay"
"HLF","57.5258","15.8233","HULTSFRED-VIMMERBY"
"VBM","57.5127","-157.0512","Blue Mountain"
"AGN","57.5036","-134.5851","Angoon"
"CNL","57.5035","10.2294","SINDAL"
"BEB","57.4811","-7.3628","Benbecula                               "
"AOS","57.4667","-153.8333","Amook                                   "
"UGB","57.4254","-157.7399","Pilot Point Ugashik Bay Apt"
"VNT","57.3578","21.5442","Ventspils"
"OSK","57.3519","16.4983","OSKARSHAMN"
"BYR","57.2772","11.0001","Læsø"
"OLH","57.2181","-153.2697","Old Harbor"
"ABZ","57.2019","-2.1978","Aberdeen"
"TJM","57.1683","65.3167","Tyumen"
"SNP","57.1673","-170.2204","St Paul Island"
"KOY","57.1615","-154.2298","  Olga Bay"
"PCE","57.1539","-157.3969","Painter Creek"
"AAL","57.0928","9.8492","Aalborg Airport                         "
"RCP","57.08","-157.8000","Cinder River"
"TED","57.0688","8.7052","THISTED"
"SIT","57.0472","-135.3617","Sitka"
"KMY","57.0256","-154.1459","  Moser Bay"
"KAE","56.9614","-133.9103","Kake"
"PTH","56.9591","-158.6334","Port Heiden"
"IWA","56.9394","40.9408","Ivanovo                                 "
"AKK","56.9387","-154.1826","Akhiok"
"VXO","56.9303","14.7289","Vaxjo"
"RIX","56.9237","23.9712","Riga"
"NER","56.9133","124.9117","Neryungri"
"ALZ","56.8958","-154.2458","Alitak"
"YYL","56.8639","-101.0761","LYNN LAKE"
"UKX","56.8578","105.7289","Ust-Kut"
"IJK","56.8333","53.4567","Izhevsk"
"PSG","56.8017","-132.9453","Petersburg                              "
"XSI","56.7928","-98.9072","SOUTH INDIAN LAKE"
"SVX","56.7433","60.8050","Yekaterinburg                           "
"JOK","56.7006","47.9047","Yoshkar-Ola                             "
"HAD","56.6908","12.8200","Halmstad"
"KLR","56.6856","16.2875","Kalmar"
"YMM","56.6533","-111.2219","Fort McMurray                           "
"COL","56.6","-6.6170","  Coll Island"
"STG","56.5774","-169.6637","St George Island                        "
"YDP","56.55","-61.6830","Nain"
"YUD","56.5381","-76.5192","Umiujaq"
"YSK","56.5378","-79.2467","Sanikiluaq                              "
"LPX","56.5175","21.0969","LIEPAYA"
"YLR","56.5133","-99.9853","LEAF RAPIDS"
"TRE","56.4992","-6.8692","Tiree"
"WRG","56.4861","-132.3700","Wrangell"
"OBN","56.4635","-5.3997","  Oban"
"DND","56.4525","-3.0258","Dundee"
"EWD","56.45","-159.7600","Wildman Lake"
"PSL","56.4392","-3.3722","PERTH/SCONE"
"TOF","56.3833","85.2117","Tomsk"
"ADX","56.3733","-2.8683","LEUCHARS"
"BTK","56.37","101.6983","Bratsk"
"YGX","56.3575","-94.7106","Gillam                                  "
"KPB","56.3519","-133.6226","Point Baker"
"PPV","56.3288","-133.6101","Port Protection"
"SRM","56.3183","43.7950","NIZHNY NOVGOROD/SORMOVO"
"KCG","56.3178","-158.5909","Chignik Fisheries Apt"
"KCQ","56.3115","-158.3732","Chignik Lake Apt                        "
"KCL","56.3112","-158.5359","Chignik Lagoon Apt                      "
"AAR","56.3","10.6190","Aarhus Tirstrup Airport"
"KRP","56.2975","9.1246","Karup"
"AGH","56.2911","12.8550","Angelholm/Helsingborg Angelholm Apt"
"RNB","56.2667","15.2650","Ronneby/Karlskrona"
"YXJ","56.2381","-120.7403","Fort St John                            "
"KSR","56.2333","-160.2331","Sandy River"
"GOJ","56.23","43.7833","Nizhny Novgorod                         "
"YPE","56.2269","-117.4472","PEACE RIVER"
"KJA","56.1717","92.4933","Krasnoyarsk                             "
"WWP","56.1163","-133.1217","Whale Pass"
"ZAC","56.0903","-96.0914","YORK LANDING"
"CSY","56.09","47.3483","Cheboksary"
"ILF","56.0614","-95.6139","ILFORD"
"YNH","56.0356","-121.9758","HUDSONS HOPE"
"YER","56.0189","-87.6764","Fort Severn                             "
"KCC","56.0148","-132.8339","Coffman Cove"
"NLG","56.0075","-161.1604","Nelson Lagoon"
"STA","55.9901","8.3539","STAUNING"
"PLQ","55.9732","21.0939","Klaipeda/Palanga"
"SVO","55.9717","37.4150","Moscow Sheremetyevo International Apt"
"EDI","55.95","-3.3725","Edinburgh"
"KID","55.9206","14.0853","Kristianstad"
"YNP","55.9128","-61.1853","Natuashish"
"KPV","55.9067","-159.1608","Perryville"
"SQQ","55.8939","23.3950","SIAULIAI"
"CKL","55.88","38.0633","CHKALOVSKIY"
"GLA","55.8719","-4.4331","Glasgow International Airport"
"ZTM","55.8647","-92.0814","SHAMATTAWA"
"NKI","55.85","-133.1830","Naukiti                                 "
"YVT","55.8419","-108.4175","BUFFALO NARROWS"
"YTH","55.8011","-97.8642","Thompson                                "
"XPK","55.7489","-101.2664","PUKATAWAGAN"
"YDQ","55.7423","-120.1830","Dawson Creek                            "
"BLL","55.7403","9.1518","Billund"
"ILY","55.6819","-6.2567","Islay"
"CPH","55.6179","12.6560","Copenhagen Kastrup Apt                  "
"BKA","55.6172","38.0600","Moscow Bykovo Apt"
"KZN","55.6067","49.2817","Kazan"
"UMK","55.6017","36.6383","KUBINKA"
"VKO","55.6","37.2733","Moscow Vnukovo International Apt"
"PIW","55.5889","-97.1642","PIKWITONEI"
"RKE","55.5856","12.1314","COPENHAGEN ROSKILDE"
"KLW","55.5792","-133.0760","Klawock"
"NBC","55.5633","52.0950","Nizhnekamsk"
"MMX","55.5483","13.3533","Malmo Airport                           "
"EBJ","55.5264","8.5525","Esbjerg Airport                         "
"PIK","55.5094","-4.5944","Glasgow Prestwick Apt                   "
"HYL","55.4816","-132.6461","Hollis"
"CGA","55.4788","-133.1478","Craig"
"ODE","55.4767","10.3309","ODENSE"
"YHO","55.45","-60.2330","Hopedale                                "
"CAL","55.4372","-5.6864","Campbeltown                             "
"ZBT","55.4364","9.3308","KOLDING/VAMDRUP"
"DME","55.4083","37.9083","Moscow Domodedovo Apt                   "
"KTN","55.3556","-131.7137","Ketchikan International Apt             "
"YTD","55.3189","-97.7078","THICKET PORTAGE"
"SDP","55.3137","-160.5214","Sand Point"
"KWF","55.2963","-133.2433","Waterfall"
"YZH","55.2931","-114.7772","SLAVE LAKE"
"YGW","55.2819","-77.7653","Kuujjuarapik                            "
"KEJ","55.27","86.1083","Kemerovo                                "
"SKS","55.2256","9.2639","VOJENS/SKRYDSTRUP"
"HYG","55.2063","-132.8283","Hydaburg                                "
"CDB","55.2061","-162.7238","Cold Bay"
"YQU","55.1797","-118.8850","Grande Prairie"
"YVC","55.1514","-105.2619","LA RONGE (BARBER FIELD)"
"VTB","55.1264","30.3517","VITEBSK"
"KVC","55.1163","-162.2662","King Cove"
"YMN","55.0769","-59.1864","Makkovik                                "
"RNN","55.0633","14.7596","Bornholm"
"CFN","55.0442","-8.3409","Donegal                                 "
"LDY","55.0428","-7.1608","Derry                                   "
"ANN","55.0425","-131.5722","ANNETTE ISLAND"
"NCL","55.0375","-1.6917","Newcastle                               "
"OVB","55.0117","82.6517","Novosibirsk                             "
"OMS","54.9667","73.3100","Omsk"
"SGD","54.9644","9.7917","Sonderborg Airport"
"KUN","54.9639","24.0848","Kaunas                                  "
"CAX","54.9375","-2.7250","CARLISLE"
"YOH","54.9333","-95.2789","OXFORD HOUSE"
"GWT","54.9116","8.3424","Westerland"
"YSO","54.9103","-59.7850","Postville"
"KGD","54.89","20.5950","Kaliningrad                             "
"KFP","54.8474","-163.4103","False Pass"
"ZGI","54.8397","-94.0808","GODS RIVER"
"YYD","54.8247","-127.1828","Smithers                                "
"YKL","54.8053","-66.8053","Schefferville                           "
"PPK","54.7744","69.1850","Petropavlovsk"
"YLB","54.7703","-112.0317","LAC LA BICHE"
"MRW","54.7","11.4414","LOLLAND FALSTER/MARIBO"
"YFO","54.6781","-101.6817","Flin Flon                               "
"BFS","54.6575","-6.2158","Belfast International Apt               "
"VNO","54.6371","25.2878","Vilnius"
"BHD","54.6181","-5.8725","Belfast George Best City Apt"
"YCR","54.61","-97.7606","CROSS LAKE"
"YGO","54.5589","-94.4914","GODS LAKE NARROWS"
"UFA","54.5567","55.8750","Ufa"
"ZJG","54.5194","-98.0464","JENPEG"
"MME","54.5092","-1.4294","Durham"
"OSP","54.4789","17.1075","SLUPSK REDZIKOWO"
"YXT","54.4685","-128.5762","Terrace"
"WBG","54.4567","9.5164","SCHLESWIG"
"ULY","54.4017","48.8050","ULYANOVSK VOSTOCHNY"
"ENK","54.3989","-7.6517","ENNISKILLEN/ST ANGELO"
"KEL","54.3794","10.1451","KIEL-HOLTENAU"
"GDN","54.3776","18.4662","Gdansk"
"YPZ","54.3717","-125.9514","BURNS LAKE"
"BBH","54.3382","12.7101","BARTH"
"YBF","54.3042","-110.7436","BONNYVILLE"
"YPR","54.2861","-130.4447","Prince Rupert Digby Island Apt"
"SXL","54.2802","-8.5992","SLIGO"
"ULK","54.2683","48.2267","Lensk                                   "
"OSZ","54.25","16.2500","XXX"
"QJY","54.1866","15.5572","Kolobrzeg Bus (PL)"
"HGL","54.1853","7.9158","HELGOLAND-DUENE"
"YRG","54.1794","-58.4569","Rigolet"
"YRS","54.1672","-93.5572","RED SUCKER LAKE"
"SKX","54.1667","45.1667","Saransk                                 "
"YZU","54.1439","-115.7867","WHITECOURT"
"KQA","54.1325","-165.7853","Akutan"
"YLJ","54.1244","-108.5233","MEADOW LAKE"
"IOM","54.0833","-4.6239","Isle Of Man"
"ZMT","54.0275","-132.1253","Masset                                  "
"YQD","53.9714","-101.0911","The Pas                                 "
"XBE","53.9664","-91.0264","Bearskin Lake"
"YNE","53.9583","-97.8442","NORWAY HOUSE"
"MVQ","53.9556","30.0961","MOGILEV"
"RLG","53.9181","12.2783","Rostock"
"NOC","53.9103","-8.8185","Knock                                   "
"DUT","53.9","-166.5435","Dutch Harbor"
"ZPB","53.8906","-92.1953","Sachigo Lake"
"YXS","53.8894","-122.6789","Prince George                           "
"MSQ","53.8825","28.0325","Minsk International Apt"
"HDF","53.8787","14.1523","Heringsdorf"
"LBA","53.8659","-1.6606","Leeds Bradford                          "
"MHP","53.8642","27.5414","MINSK-1"
"YIV","53.8572","-94.6536","ISLAND LAKE"
"YST","53.8456","-94.8519","ST. THERESA POINT"
"YTL","53.8178","-89.8969","Big Trout Lake"
"NOZ","53.81","86.8783","Novokuznetsk"
"YKU","53.8056","-78.9169","Chisasibi"
"LBC","53.8054","10.7192","Hamburg Luebeck-Blankensee Airport      "
"BLK","53.7716","-3.0286","Blackpool                               "
"FCN","53.7683","8.6642","NORDHOLZ"
"YAH","53.7544","-73.6739","LA GRANDE 3"
"ABA","53.7417","91.3850","Abakan"
"NRD","53.7068","7.2302","  Norderney"
"JUI","53.6811","7.0564","  Juist"
"HAM","53.6303","9.9883","Hamburg Airport"
"YGL","53.6253","-77.7042","La Grande                               "
"OHH","53.62","142.9500","Okha"
"FNB","53.6037","13.3101","NEUBRANDENBURG"
"GNA","53.6017","24.0550","GRODNO"
"BMK","53.5955","6.7092","  Borkum"
"SZZ","53.5847","14.9022","Szczecin"
"ZMB","53.58","9.9800","Hamburg Rail DE"
"YET","53.5789","-116.4650","EDSON"
"HUY","53.5744","-0.3508","Humberside"
"YXD","53.5725","-113.5206","EDMONTON CITY CENTRE"
"YAD","53.5717","-76.1964","KATTINIQ/DONALDSON"
"ZUM","53.5619","-64.1064","Churchill Falls                         "
"XFW","53.5354","9.8355","Hamburg Finkenwerder                    "
"JVR","53.5337","7.8923","JEVER"
"XKS","53.5247","-88.6428","Kasabonika                              "
"BRV","53.5071","8.5729","BREMERHAVEN"
"KUF","53.5017","50.1550","Samara"
"OHE","53.5","122.4000","Mohe"
"SZY","53.4819","20.9377","SZYMANY SZCZYTNO"
"DSA","53.4747","-1.0044","Doncaster/Sheffield                     "
"YBI","53.4694","-55.7850","  Black Tickle"
"GDG","53.4667","125.8133","MAGDAGACHI"
"MSA","53.4411","-91.7631","Muskrat Dam"
"SZW","53.4269","11.7833","SCHWERIN-PARCHIM"
"DUB","53.4214","-6.2700","Dublin                                  "
"SZD","53.3943","-1.3885","SHEFFIELD CITY"
"MQF","53.3933","58.7567","Magnitogorsk"
"BAX","53.3633","83.5417","Barnaul                                 "
"MAN","53.3537","-2.2750","Manchester                              "
"WFD","53.3381","-2.1489","MANCHESTER WOODFORD"
"LPL","53.3336","-2.8497","Liverpool                               "
"KOV","53.3286","69.5956","Kokshetau                               "
"YYR","53.3192","-60.4258","Goose Bay"
"YEG","53.3097","-113.5797","Edmonton International Apt"
"YLL","53.3092","-110.0725","Lloydminster"
"REB","53.3086","12.7536","RECHLIN-LAERZ"
"SQZ","53.3078","-0.5508","SCAMPTON"
"GWY","53.3002","-8.9412","GALWAY"
"YZP","53.2544","-131.8139","Sandspit"
"YAX","53.25","-89.5670","Angling Lake"
"VLY","53.2481","-4.5353","Anglesey"
"LWR","53.2261","5.7539","LEEUWARDEN"
"YPA","53.2142","-105.6728","PRINCE ALBERT GLASS FIELD"
"BZK","53.2133","34.1783","BRYANSK"
